관측일,지점번호,일평균풍속,일풍정,최대풍향,최대풍속,최대풍속시각,최대순간풍향,최대순간풍속,최대순간풍속시각,일평균기온,최고기온,최고기온시각,최저기온,최저기온시각,일평균이슬점온도,일평균지면온도,일최저초상온도,일평균상대습도,최저습도,최저습도시각,일평균수증기압,소형증발량,대형증발량,안개계속시간,일평균현지기압,일평균해면기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,일평균전운량,일조합,가조시간,캄벨일조,일사합,최대1시간일사,최대1시간일사시각,일강수량,9-9강수량,강수계속시간,1시간최다강수량,1시간최다강수량시각,10분최다강수량,10분최다강수량시각,최대강우강도,최대강우강도시각,최심신적설,최심신적설시각,최심적설,최심적설시각,0.5m지중온도,1.0m지중온도,1.5m지중온도,3.0m지중온도,5.0m지중온도
20201113,244,0.6,552,36,3.4,1120,36,7.2,1114,7.8,18.3,1427,-0.6,530,3.6,7.2,-3.5,78.5,39.0,1342,8.0,-9.0,-9.0,-9.00,998.9,1029.1,1031.1,1,1026.1,1417,0.0,8.1,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,245,1.0,898,2,5.1,1452,2,7.6,1451,9.8,17.0,1400,3.0,408,5.5,8.5,-4.2,76.9,49.0,1132,9.1,-9.0,-9.0,-9.00,1020.1,1028.5,1029.9,851,1026.7,1511,3.0,9.0,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,247,1.3,1127,29,3.1,1432,29,5.4,1427,9.0,19.9,1404,0.2,652,3.5,9.6,-2.1,72.8,35.0,1253,7.9,-9.0,-9.0,-9.00,1012.5,1028.9,1031.0,849,1025.9,1521,0.1,9.2,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,248,1.1,953,36,4.0,1308,36,6.3,1239,6.1,17.0,1403,-2.5,716,1.8,7.4,-6.0,78.3,42.0,1455,7.1,-9.0,-9.0,-9.00,979.9,1029.5,1032.0,9,1025.6,1438,0.0,8.7,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,251,1.2,1023,32,4.4,1330,32,8.1,1317,9.7,17.2,1421,2.5,425,5.6,8.5,-3.0,77.8,51.0,1228,9.2,2.7,1.9,-9.00,1021.3,1028.5,1030.1,858,1026.7,1512,2.3,9.0,10.4,-9.0,12.33,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,252,1.1,943,36,4.1,1617,2,6.9,1617,9.5,17.7,1249,1.0,624,5.4,11.4,1.3,78.1,47.0,1239,9.1,2.7,1.9,-9.00,1024.2,1028.8,1030.4,904,1027.1,1504,2.1,9.4,10.4,-9.0,12.60,2.10,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,253,1.3,1160,29,3.2,557,29,4.9,559,13.3,21.0,1438,6.4,354,3.6,13.0,1.0,55.8,25.0,1456,8.0,3.6,2.5,-9.00,1021.6,1028.2,1029.5,848,1026.0,1437,0.5,9.2,10.4,-9.0,12.70,2.11,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,254,1.5,1270,32,6.6,1614,32,8.6,1613,9.5,20.0,1319,0.3,654,4.4,7.9,-1.9,74.8,32.0,1305,8.5,3.2,2.3,-9.00,1012.5,1028.3,1030.4,857,1025.5,1422,0.8,9.1,10.4,-9.0,12.91,2.10,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,255,0.8,691,32,2.7,1344,34,4.3,1337,13.2,21.4,1424,6.3,707,5.4,11.5,-1.2,64.5,30.0,1253,9.0,3.2,2.3,-9.00,1021.2,1027.4,1028.9,845,1025.1,1548,0.3,8.1,10.4,-9.0,12.39,2.11,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,257,1.3,1085,5,3.4,2152,7,6.0,2205,12.2,21.1,1457,3.9,717,5.6,10.3,-1.5,69.4,32.0,1214,9.1,3.4,2.4,-9.00,1026.7,1027.5,1029.0,2340,1025.1,1429,0.6,8.4,10.4,-9.0,12.57,2.11,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,258,2.4,2081,32,4.7,351,27,6.8,418,11.1,20.5,1425,3.7,603,4.7,11.2,0.5,69.4,29.0,1417,8.6,4.0,2.8,-9.00,1026.8,1027.0,1028.5,914,1024.9,1436,0.4,9.3,10.4,-9.0,14.05,2.30,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,259,1.8,1586,34,5.8,1511,36,8.2,1527,10.8,20.6,1324,2.6,709,3.8,8.7,-0.6,69.3,23.0,1242,8.2,3.9,2.7,-9.00,1026.8,1028.0,1029.6,851,1026.0,1430,0.8,8.4,10.4,-9.0,12.72,2.18,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,260,0.7,627,34,3.5,1507,34,5.7,1536,9.8,20.8,1431,-0.2,657,3.2,9.0,-6.9,72.0,21.0,1307,7.8,-9.0,-9.0,-9.00,1022.2,1027.6,1029.3,848,1025.1,1437,0.4,9.4,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,261,-9.0,-9,-9,-9.0,-9,-9,-9.0,-9,8.4,18.6,1359,-1.3,652,4.2,10.8,-4.2,80.1,35.0,1320,8.4,-9.0,-9.0,-9.00,1026.3,1028.3,1029.9,848,1026.4,1434,2.3,9.4,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,262,0.4,376,32,2.1,1313,29,3.4,1306,9.9,20.8,1507,1.8,635,3.3,12.0,-0.4,72.1,24.0,1331,7.8,-9.0,-9.0,-9.00,1020.9,1027.3,1028.8,850,1025.0,1507,0.6,8.5,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,263,0.8,694,7,2.9,1421,7,3.5,1417,8.8,20.4,1439,-0.1,635,2.7,7.2,-1.4,71.5,27.0,1354,7.4,-9.0,-9.0,-9.00,1026.1,1027.9,1029.6,845,1025.6,1448,0.4,-9.0,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,264,0.3,291,25,2.8,1545,23,4.9,1541,7.7,21.7,1511,-1.4,716,1.1,6.5,-4.5,71.4,20.0,1325,6.7,2.8,2.0,-9.00,1009.8,1028.5,1030.6,822,1024.6,1511,0.3,8.5,10.4,-9.0,12.58,2.09,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,266,0.7,576,5,2.6,2400,5,2.9,2301,13.5,20.7,1440,7.4,619,3.5,12.0,0.0,54.8,20.0,1424,7.9,3.9,2.7,-9.00,1017.0,1027.7,1029.2,844,1025.5,1440,0.3,8.3,10.4,-9.0,12.83,2.16,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,268,2.7,2295,32,6.4,1456,32,9.2,1454,10.8,16.5,1124,2.1,626,7.2,9.9,-1.7,80.6,45.0,1058,10.3,-9.0,-9.0,-9.00,1026.7,1027.9,1029.2,831,1026.5,1451,0.5,9.1,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,271,1.1,945,16,4.3,1340,16,6.7,1345,6.3,17.0,1354,-1.5,710,1.0,7.3,-6.7,73.8,36.0,1134,6.7,-9.0,-9.0,-9.00,989.5,1029.2,1031.8,2347,1024.9,1446,0.4,8.6,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,272,2.0,1704,29,5.2,1416,29,9.0,1355,7.8,17.3,1350,-0.6,704,1.5,9.2,-3.4,67.4,41.0,1158,6.9,-9.0,-9.0,-9.00,1003.1,1029.0,1031.0,2253,1026.2,1350,0.8,8.8,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,273,1.5,1273,29,3.6,1450,27,6.7,1448,9.5,17.6,1411,1.7,633,2.8,9.3,-2.6,65.1,44.0,1443,7.6,-9.0,-9.0,-9.00,1007.0,1028.1,1029.8,2327,1025.7,1427,0.1,8.6,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,276,0.4,316,32,3.5,1351,32,4.5,1354,6.3,18.0,1514,-2.6,641,1.8,7.0,-6.4,78.3,38.0,1255,7.0,2.3,1.6,-9.00,1003.6,1029.4,1031.5,2311,1025.9,1411,0.4,8.9,10.3,-9.0,11.56,1.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,277,2.1,1780,27,6.0,153,25,11.7,204,13.6,20.2,1154,8.0,2324,1.9,15.6,5.5,50.3,20.0,1144,7.4,-9.0,-9.0,-9.00,1022.6,1027.5,1030.0,2319,1025.8,1318,1.5,8.8,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,278,0.4,317,25,2.0,1420,25,4.3,1412,6.6,18.6,1503,-2.1,636,0.6,7.9,-6.9,70.8,33.0,1305,6.5,-9.0,-9.0,-9.00,1018.1,1028.2,1029.8,835,1025.3,1449,0.6,8.8,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,279,0.5,402,32,2.0,1314,34,4.7,1320,9.5,19.0,1327,1.5,458,2.8,11.8,-5.1,66.8,34.0,1327,7.5,-9.0,-9.0,-9.00,1022.4,1028.5,1029.9,839,1026.0,1446,0.4,8.1,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,281,0.8,711,27,2.9,1120,27,4.9,1111,8.5,19.1,1344,-0.6,654,1.2,8.9,-5.2,66.1,26.0,1338,6.7,-9.0,-9.0,-9.00,1017.0,1028.8,1030.6,2302,1026.1,1437,0.5,7.6,10.3,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,283,2.0,1714,5,3.9,1644,5,7.1,1637,9.8,21.3,1440,0.9,710,1.8,10.0,-2.4,65.3,20.0,1442,7.0,3.3,2.3,-9.00,1022.9,1027.8,1029.8,2300,1025.3,1418,0.3,9.2,10.3,-9.0,11.55,1.93,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,284,1.0,828,2,3.7,1432,5,6.8,1411,8.7,20.1,1357,-1.7,657,2.2,8.2,-5.1,69.5,30.0,1209,7.2,-9.0,-9.0,-9.00,1000.3,1028.2,1030.2,844,1024.7,1455,0.3,9.5,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,285,0.5,406,7,1.8,1523,7,3.4,1507,8.7,20.1,1442,0.4,656,3.3,9.4,-4.3,74.5,34.0,1357,7.8,-9.0,-9.0,-9.00,1024.7,1028.0,1029.7,858,1025.2,1527,0.1,8.2,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,288,0.3,289,14,1.7,1238,11,2.6,1213,9.3,21.1,1509,0.8,728,1.6,10.9,-4.5,65.9,20.0,1442,6.9,-9.0,-9.0,-9.00,1026.2,1027.2,1028.8,2327,1024.7,1509,0.1,8.5,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,289,0.5,418,14,2.5,1555,9,3.8,1601,8.3,20.6,1445,-0.4,639,1.3,8.5,-5.7,68.5,23.0,1329,6.8,-9.0,-9.0,-9.00,1011.6,1028.6,1030.8,823,1025.1,1539,0.1,8.3,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,294,0.4,350,34,1.6,1314,34,3.8,1024,12.1,19.5,1338,6.8,516,5.3,10.9,1.0,68.6,26.0,1306,9.1,-9.0,-9.0,-9.00,1022.3,1027.8,1029.0,837,1026.0,1430,0.1,8.0,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201113,295,0.9,820,25,2.0,1727,25,3.7,1725,11.6,18.6,1404,4.8,723,4.1,11.9,-1.1,64.5,30.0,1521,8.3,-9.0,-9.0,-9.00,1022.0,1027.6,1029.2,851,1025.6,1441,0.3,8.6,10.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,90,1.5,1258,16,3.6,1503,16,6.1,1511,11.5,16.1,1411,6.4,330,6.2,12.0,3.5,70.4,58.0,1631,9.6,-9.0,-9.0,-9.00,1027.6,1029.7,1032.3,912,1027.8,2351,1.9,7.5,10.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,93,0.6,476,20,1.7,1413,27,3.9,1436,7.1,17.3,1517,-0.7,726,3.1,8.7,-4.4,79.8,39.0,1330,7.7,2.3,1.6,1.08,1018.8,1030.6,1033.9,857,1028.3,1541,2.9,7.7,10.2,-9.0,11.75,2.03,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.3,14.0,16.3,20.1,19.6,
20201114,95,0.6,491,25,2.3,1416,20,5.0,1409,7.5,17.8,1430,-1.3,702,2.7,7.2,-5.9,77.8,32.0,1432,7.5,2.5,1.7,-9.00,1011.3,1030.5,1033.4,817,1027.9,1451,2.4,8.1,10.1,-9.0,11.50,1.96,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,98,1.0,902,20,3.8,1324,18,6.4,1320,10.0,19.7,1343,2.2,709,4.2,8.5,-1.9,71.8,34.0,1407,8.2,-9.0,-9.0,-9.00,1016.1,1030.2,1033.0,912,1028.4,1448,3.3,8.1,10.2,-9.0,11.00,1.92,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,99,0.7,630,20,3.0,1342,14,5.4,1340,8.4,19.0,1354,1.0,619,3.8,10.0,-2.5,77.4,37.0,1414,8.1,-9.0,-9.0,-9.00,1026.3,1030.1,1032.6,903,1028.5,1501,2.7,7.7,10.2,-9.0,10.68,1.85,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,100,0.6,543,11,2.9,1208,9,5.3,1239,2.8,13.6,1358,-4.5,504,0.7,5.5,-6.7,87.4,43.0,1332,6.6,2.1,1.4,-9.00,939.6,1032.7,1037.0,749,1028.1,1433,2.3,6.7,10.2,-9.0,11.03,2.18,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,101,0.5,453,32,2.2,2125,34,2.8,2123,8.4,18.4,1515,1.9,605,3.6,8.0,-5.2,76.0,36.0,1519,7.9,2.1,1.5,-9.00,1021.0,1030.4,1033.5,851,1028.1,1536,-9.0,8.1,10.2,-9.0,10.79,1.91,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.0,15.0,17.4,19.2,18.1,
20201114,102,1.0,886,9,3.2,703,14,4.6,1236,11.4,14.9,1155,8.3,334,6.3,9.0,-0.7,72.6,40.0,1304,9.6,2.3,1.6,-9.00,1023.8,1028.2,1030.0,900,1026.9,1658,2.5,6.7,10.2,-9.0,11.22,2.12,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,104,1.0,875,11,4.0,1531,11,6.5,1524,10.6,16.3,1420,6.2,555,5.9,11.4,2.1,73.9,50.0,1424,9.3,2.3,1.6,-9.00,1020.1,1029.4,1031.9,939,1027.8,2345,2.8,5.7,10.2,-9.0,9.06,1.84,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,11.8,13.9,15.8,17.9,16.0,
20201114,105,2.0,1738,11,4.9,1529,11,8.3,1520,11.6,18.0,1343,7.8,542,5.4,12.8,4.2,66.9,48.0,1433,9.0,2.9,2.0,-9.00,1026.5,1029.9,1032.5,907,1028.4,2346,2.4,5.1,10.2,-9.0,9.43,1.97,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,13.8,15.8,17.2,18.5,17.6,
20201114,106,2.1,1804,16,5.6,1609,16,8.8,1600,10.9,16.1,1207,6.8,312,5.9,12.3,3.9,72.8,50.0,1241,9.3,-9.0,-9.0,-9.00,1025.1,1030.0,1032.3,910,1028.5,2352,3.9,5.4,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,108,1.7,1434,11,4.0,1248,11,6.7,1227,12.5,19.3,1459,6.8,725,5.8,10.9,2.8,66.9,38.0,1447,9.2,3.0,2.1,-9.00,1018.9,1029.3,1031.5,854,1027.8,1503,1.3,8.0,10.2,-9.0,11.58,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.7,15.3,17.5,19.8,18.5,
20201114,112,1.8,1514,18,5.2,1317,20,8.0,1344,12.4,18.1,1437,7.5,540,6.9,10.4,1.5,72.6,34.0,1433,10.0,2.7,1.9,4.68,1020.7,1029.0,1031.0,905,1027.8,1411,4.8,7.4,10.2,-9.0,10.50,1.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.3,13.9,15.8,18.0,17.2,
20201114,114,0.4,385,14,2.1,1250,16,3.7,1258,10.0,18.1,1451,3.0,624,3.4,9.0,-3.8,67.5,34.0,1525,7.8,2.6,1.8,-9.00,1011.6,1029.9,1032.8,847,1027.8,1605,3.9,8.8,10.2,-9.0,11.87,1.97,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,115,2.1,1834,5,4.0,351,7,7.3,837,11.6,14.8,1236,9.8,2113,5.2,11.2,4.5,65.6,52.0,948,8.9,3.0,2.1,-9.00,1004.0,1030.7,1032.3,913,1029.5,1,1.3,8.0,10.2,-9.0,12.99,2.14,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.9,15.1,17.0,17.2,16.7,
20201114,119,1.0,904,11,3.9,1037,14,6.5,1319,10.6,18.8,1432,3.6,729,6.0,11.0,-0.4,77.8,40.0,1437,9.4,2.6,1.8,6.63,1024.7,1029.6,1031.6,900,1028.1,1527,3.6,7.7,10.2,-9.0,11.00,1.95,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,121,0.3,296,34,1.8,1534,32,2.9,1419,8.3,17.9,1402,0.2,604,2.9,9.9,-4.4,73.3,38.0,1509,7.5,-9.0,-9.0,-9.00,1001.3,1030.7,1034.2,823,1028.1,1438,4.1,6.9,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,127,0.8,717,23,4.0,1408,23,6.2,1406,8.6,18.6,1433,0.5,649,3.7,9.5,-3.5,75.5,40.0,1339,8.0,-9.0,-9.0,-9.00,1016.1,1030.3,1032.9,846,1028.4,1411,4.4,8.2,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,129,1.0,821,23,3.6,1432,23,4.9,1430,9.6,18.5,1412,3.8,632,5.9,10.7,-0.5,81.4,43.0,1440,9.3,2.4,1.7,-9.00,1026.2,1029.3,1030.9,909,1028.2,1358,5.6,6.8,10.3,-9.0,11.15,1.98,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,130,1.9,1655,9,3.7,1129,11,4.9,1124,10.9,16.6,1054,7.0,2349,6.7,12.2,4.8,77.0,54.0,1332,9.9,-9.0,-9.0,-9.00,1024.7,1030.7,1032.5,848,1029.4,2357,3.0,7.8,10.2,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,131,0.6,538,16,2.1,1526,11,3.7,1601,11.1,19.0,1431,3.4,622,5.4,11.7,0.4,71.0,40.0,1537,9.0,2.4,1.7,4.42,1022.6,1029.7,1032.2,913,1028.1,1526,4.0,6.8,10.3,-9.0,11.31,2.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,133,0.7,612,16,2.4,1300,16,3.8,1256,11.3,20.1,1520,5.1,546,5.8,12.0,-0.4,73.6,34.0,1445,9.3,2.6,1.8,4.17,1021.1,1029.7,1032.1,927,1028.0,1516,4.4,6.7,10.3,-9.0,11.26,2.01,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,13.9,16.0,18.1,20.2,19.3,
20201114,135,1.7,1475,14,5.5,1410,16,8.8,1338,9.0,16.7,1452,2.2,450,4.1,10.3,-1.2,73.5,48.0,1435,8.2,2.8,1.9,-9.00,1000.1,1029.9,1032.4,829,1028.0,1451,4.7,7.5,10.3,-9.0,11.81,2.06,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,136,1.3,1101,11,4.0,1637,11,7.4,1804,9.8,18.3,1513,2.7,338,4.5,10.6,-1.0,73.4,40.0,1503,8.5,3.0,2.1,2.08,1013.7,1031.0,1033.6,839,1029.0,1513,2.1,7.4,10.3,-9.0,12.15,2.14,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,137,0.6,489,18,1.7,454,36,3.2,1300,8.9,18.0,1505,1.5,707,5.1,8.6,-2.8,79.4,50.0,1459,8.8,-9.0,-9.0,-9.00,1018.7,1030.5,1033.2,855,1028.6,1643,4.0,7.9,10.3,-9.0,11.45,1.95,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20201114,138,1.9,1656,36,3.8,1047,2,5.6,1032,13.3,17.0,1143,9.3,417,7.8,12.4,1.7,70.3,58.0,1115,10.6,2.1,1.5,-9.00,1029.8,1030.3,1031.7,900,1029.5,2349,5.9,1.6,10.3,-9.0,5.59,1.06,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,15.9,17.6,18.8,19.5,18.0,
