일련번호,접수일자,관할기관,로드킬_위도,로드킬_경도,가까운_관측소_번호,가까운_관측소_이름,거리_km,관측소_운영여부,평균기온,강수량
3560,2021-11-13,경남 김해시,35.17280359,128.8081195,253,김해시,9.83,True,1.2,3.8
3561,2021-11-13,경기 평택시,37.00521749,126.9550229,119,수원,29.82,True,1.2,3.0
3562,2021-11-13,부산 영도구,35.08498495,129.0423222,159,부산,2.38,True,2.8,5.1
3563,2021-11-13,전북 정읍시,35.56749974,126.856043,245,정읍,1.61,True,1.0,3.5
3564,2021-11-13,,37.16863912,126.7873125,119,수원,20.98,True,1.2,3.0
3565,2021-11-13,대구 달서구,35.81886114,128.5466539,143,대구,9.85,True,1.1,3.7
3566,2021-11-13,전남 화순군,35.02692952,127.113588,174,순천,23.31,True,1.1,5.9
3567,2021-11-13,서울 영등포구,37.5213202,126.8873206,108,서울,8.88,True,1.5,3.3
3568,2021-11-13,충북 청주시 서원구,36.61866195,127.4488194,131,청주,2.4,True,0.7,2.3
3569,2021-11-13,인천 부평구,37.50173624,126.7188376,112,인천,8.71,True,2.1,4.6
3570,2021-11-14,서울 강서구,37.55578779,126.8632109,108,서울,9.21,True,2.2,5.7
3571,2021-11-14,충남 당진시,36.97390995,126.6284999,129,서산(농),25.19,True,1.2,4.5
3572,2021-11-14,경기 과천시,37.45330304,127.0165599,108,서울,13.87,True,2.2,5.7
3573,2021-11-14,충남 서산시,36.6871627,126.3862811,129,서산(농),13.71,True,1.2,4.5
3574,2021-11-14,경기 남양주시,37.63947724,127.1508748,108,서울,17.98,True,2.2,5.7
3575,2021-11-14,경기 구리시,37.63717164,127.1333766,108,서울,16.47,True,2.2,5.7
3576,2021-11-14,경남 거제시,34.84736568,128.5907874,294,거제,4.71,True,0.8,3.0
3577,2021-11-14,경기 시흥시,37.44235612,126.8043309,112,인천,16.32,True,2.7,5.1
3578,2021-11-14,부산 기장군,35.24491422,129.2369386,257,양산시,20.87,True,1.3,3.6
3579,2021-11-14,경북 포항시 북구,36.12659031,129.3767057,138,포항,10.52,True,2.1,4.9
3580,2021-11-14,전남 담양군,35.31700399,126.9839262,254,순창군,14.44,True,1.1,4.9
3581,2021-11-14,제주특별자치도 서귀포시,33.32517726,126.6664763,189,서귀포,12.87,True,1.4,3.2
3582,2021-11-14,경기 남양주시,37.69794311,127.1934523,108,서울,24.49,True,2.2,5.7
3583,2021-11-14,경기 고양시 일산서구,37.66249475,126.7386089,108,서울,22.43,True,2.2,5.7
3584,2021-11-14,충남 서산시,36.67477534,126.388309,129,서산(농),14.59,True,1.2,4.5
3585,2021-11-14,충남 서산시,36.81853895,126.5743982,129,서산(농),8.59,True,1.2,4.5
3586,2021-11-14,강원 홍천군,37.68620742,127.8863297,212,홍천,0.6,True,0.6,3.2
3587,2021-11-14,충북 단양군,37.0142427,128.3838849,121,영월,19.69,True,0.8,4.0
3588,2021-11-14,충남 천안시 동남구,36.70670082,127.1110994,232,천안,17.33,True,0.8,4.4
3589,2021-11-14,충남 천안시 동남구,36.75663954,127.1277631,232,천안,14.71,True,0.8,4.4
3590,2021-11-14,경기 성남시 분당구,37.37928629,127.1277457,119,수원,17.33,True,1.4,5.3
3591,2021-11-14,경기 평택시,36.98261236,127.1363949,232,천안,28.16,True,0.8,4.4
3592,2021-11-14,경기 이천시,37.14759964,127.5364904,203,이천,13.75,True,0.8,3.8
3593,2021-11-14,서울 노원구,37.62542193,127.0702442,108,서울,10.99,True,2.2,5.7
3594,2021-11-14,부산 기장군,35.26374501,129.2201618,257,양산시,18.8,True,1.3,3.6
3595,2021-11-14,경기 광주시,37.43803255,127.315198,202,양평,16.79,True,0.6,3.4
3596,2021-11-14,전남 나주시,35.05661636,126.8741654,156,광주,13.03,True,0.5,2.0
3597,2021-11-14,전남 화순군,35.05300628,126.9098566,156,광주,13.43,True,0.5,2.0
3598,2021-11-14,전북 완주군,35.81375131,127.0407135,146,전주,7.53,True,1.9,4.2
3599,2021-11-14,경기 부천시,37.48398912,126.7589453,112,인천,11.85,True,2.7,5.1
3600,2021-11-14,서울 강남구,37.50140857,127.031946,108,서울,9.73,True,2.2,5.7
3601,2021-11-14,경남 창원시 의창구,35.29567422,128.6047462,255,북창원,9.85,True,0.6,2.0
3602,2021-11-14,충남 보령시,36.49491145,126.5770178,235,보령,18.73,True,1.6,3.4
3603,2021-11-14,충남 보령시,36.49413405,126.5934329,235,보령,18.84,True,1.6,3.4
3604,2021-11-14,세종특별자치시 세종시,36.60129952,127.2591159,611,세종연서,4.3,False,,
3605,2021-11-14,경기 용인시 처인구,37.28224355,127.184354,119,수원,17.65,True,1.4,5.3
3606,2021-11-14,경기 평택시,37.0082759,127.1352832,232,천안,30.72,True,0.8,4.4
3607,2021-11-15,경기 용인시 수지구,37.32965238,127.0698083,119,수원,9.83,True,1.0,3.4
3608,2021-11-15,충남 당진시,36.88014405,126.6578607,129,서산(농),18.65,True,0.6,3.0
3609,2021-11-15,경기 파주시,37.70662838,126.7458014,99,파주,20.02,True,0.5,2.2
3610,2021-11-15,경기 구리시,37.63753271,127.1332655,108,서울,16.48,True,1.6,3.2
3611,2021-11-15,경남 거제시,34.89352728,128.6103122,294,거제,0.79,True,0.5,1.8
3612,2021-11-15,경남 거제시,34.89413835,128.6122286,294,거제,0.96,True,0.5,1.8
3613,2021-11-15,경북 고령군,35.82791382,128.4497183,143,대구,16.53,True,1.0,3.2
3614,2021-11-15,충남 천안시 동남구,36.66545623,127.1350149,232,천안,17.71,True,0.4,2.4
3615,2021-11-15,경기 여주시,37.37679313,127.4855999,202,양평,12.46,True,0.5,1.9
3616,2021-11-15,경남 남해군,34.8378266,127.8975747,295,남해,3.53,True,0.8,2.0
3617,2021-11-15,경기 부천시,37.46496459,126.8109685,112,인천,16.48,True,1.7,3.0
3618,2021-11-15,경남 통영시,34.86736053,128.4366624,162,통영,2.44,True,1.0,3.1
3619,2021-11-15,세종특별자치시 세종시,36.47531445,127.2457039,239,세종,1.11,True,0.6,2.4
3620,2021-11-15,경기 안성시,37.07252281,127.3947285,203,이천,22.72,True,0.5,1.3
3621,2021-11-15,전북 정읍시,35.50464521,126.8022998,245,정읍,7.33,True,0.6,3.3
3622,2021-11-15,경기 하남시,37.56895866,127.1840125,108,서울,19.23,True,1.6,3.2
3623,2021-11-15,충북 청주시 청원구,36.70106836,127.4308744,131,청주,6.94,True,0.7,2.5
3624,2021-11-15,충북 청주시 청원구,36.70315147,127.4327075,131,청주,7.15,True,0.7,2.5
3625,2021-11-15,부산 강서구,35.2075248,128.9742697,253,김해시,7.98,True,1.1,4.0
3626,2021-11-15,경북 경산시,35.87102649,128.80785,143,대구,17.09,True,1.0,3.2
3627,2021-11-15,경기 용인시 처인구,37.16478839,127.3387313,203,이천,16.96,True,0.5,1.3
3628,2021-11-15,경남 고성군,35.00942647,128.3993565,162,통영,18.54,True,1.0,3.1
3629,2021-11-15,서울 강남구,37.4982978,127.0295018,108,서울,9.88,True,1.6,3.2
3630,2021-11-15,경기 평택시,37.04429504,126.8966386,119,수원,26.54,True,1.0,3.4
3631,2021-11-15,전남 순천시,34.94522388,127.5145245,174,순천,15.64,True,1.2,5.2
3632,2021-11-16,충남 당진시,36.94910759,126.6392773,129,서산(농),23.31,True,0.9,4.0
3633,2021-11-16,광주 서구,35.13824555,126.8728579,156,광주,4.21,True,0.6,2.3
3634,2021-11-16,충남 아산시,36.77963581,127.0748509,232,천안,19.5,True,0.7,2.9
3635,2021-11-16,경기 과천시,37.41541835,126.9936466,119,수원,15.93,True,1.2,3.9
3636,2021-11-16,경기 시흥시,37.45293821,126.8071637,112,인천,16.32,True,2.5,4.3
3637,2021-11-16,부산 금정구,35.23441321,129.1178944,257,양산시,12.03,True,0.8,2.6
3638,2021-11-16,부산 동래구,35.20944318,129.0778433,257,양산시,12.09,True,0.8,2.6
3639,2021-11-16,경기 의정부시,37.74812903,127.0622415,98,동두천,17.1,True,0.9,3.7
3640,2021-11-16,서울 구로구,37.50518338,126.8927094,108,서울,9.78,True,1.9,4.4
3641,2021-11-16,광주 남구,35.11644303,126.8995504,156,광주,6.32,True,0.6,2.3
3642,2021-11-16,경기 김포시,37.65385505,126.6338972,201,강화,17.55,True,1.3,4.2
3643,2021-11-16,인천 중구,37.48154055,126.509803,112,인천,10.17,True,2.5,4.3
3644,2021-11-16,서울 영등포구,37.53315263,126.9170674,108,서울,6.05,True,1.9,4.4
3645,2021-11-16,경기 파주시,37.73648762,126.8447353,99,파주,17.98,True,0.6,2.7
3646,2021-11-16,경기 광주시,37.39336984,127.2343738,202,양평,25.29,True,0.8,3.1
3647,2021-11-16,서울 영등포구,37.51843262,126.9401766,108,서울,6.31,True,1.9,4.4
3648,2021-11-16,경기 부천시,37.4719636,126.8030802,112,인천,15.74,True,2.5,4.3
3649,2021-11-16,전북 정읍시,35.58360896,126.8575703,245,정읍,2.81,True,0.9,3.7
3650,2021-11-16,경기 동두천시,37.92905109,127.0482098,98,동두천,3.21,True,0.9,3.7
3651,2021-11-16,강원 양구군,38.09271549,127.9964178,211,인제,15.38,True,0.7,3.2
3652,2021-11-16,경기 이천시,37.23291961,127.3715317,203,이천,10.55,True,0.8,3.0
3653,2021-11-16,대전 유성구,36.36521836,127.3451974,133,대전,2.52,True,0.9,2.6
3654,2021-11-16,서울 노원구,37.64469701,127.0511622,108,서울,11.09,True,1.9,4.4
3655,2021-11-16,경기 파주시,37.94640729,126.8949188,99,파주,13.12,True,0.6,2.7
3656,2021-11-16,경기 화성시,37.20541276,126.8059485,119,수원,17.53,True,1.2,3.9
3657,2021-11-16,경기 시흥시,37.38366971,126.8542444,119,수원,16.96,True,1.2,3.9
3658,2021-11-16,경기 파주시,37.86294503,126.8810059,99,파주,10.37,True,0.6,2.7
3659,2021-11-16,경기 파주시,37.85794562,126.879895,99,파주,10.43,True,0.6,2.7
3660,2021-11-16,경남 사천시,34.96662118,128.1337992,192,진주,23.53,True,0.4,1.7
3661,2021-11-16,경기 성남시 수정구,37.46238781,127.1566016,108,서울,20.74,True,1.9,4.4
3662,2021-11-17,충남 천안시 동남구,36.7855809,127.1507879,232,천안,12.9,True,0.6,3.4
3663,2021-11-17,경기 성남시 분당구,37.3677311,127.0708349,119,수원,13.03,True,1.1,3.5
3664,2021-11-17,경기 용인시 처인구,37.19211599,127.205549,119,수원,21.44,True,1.1,3.5
3665,2021-11-17,경기 시흥시,37.3808624,126.7367281,112,인천,14.61,True,1.8,3.5
3666,2021-11-17,서울 송파구,37.49943775,127.0960509,108,서울,14.0,True,1.6,3.4
3667,2021-11-17,경기 안양시 동안구,37.39661429,126.9491237,119,수원,14.19,True,1.1,3.5
3668,2021-11-17,경기 화성시,37.07368021,126.8880275,119,수원,23.71,True,1.1,3.5
3669,2021-11-17,경기 화성시,37.25240722,126.8157518,119,수원,15.17,True,1.1,3.5
3670,2021-11-17,경기 용인시 처인구,37.24863753,127.2397941,203,이천,21.7,True,0.8,2.3
3671,2021-11-17,경기 화성시,37.25335331,126.9143255,119,수원,6.62,True,1.1,3.5
3672,2021-11-17,충남 예산군,36.7444954,126.7487167,177,홍성,11.09,True,0.7,3.1
3673,2021-11-17,경기 화성시,37.13036718,126.8543903,119,수원,19.58,True,1.1,3.5
3674,2021-11-17,경기 고양시 덕양구,37.62088969,126.792577,108,서울,16.22,True,1.6,3.4
3675,2021-11-17,경기 남양주시,37.58942877,127.204871,108,서울,21.16,True,1.6,3.4
3676,2021-11-17,서울 서대문구,37.57189796,126.919816,108,서울,4.05,True,1.6,3.4
3677,2021-11-17,전남 화순군,35.05156281,126.9571021,156,광주,14.75,True,0.6,2.2
3678,2021-11-17,충남 당진시,36.97144032,126.7589318,129,서산(농),32.11,True,0.7,4.0
3679,2021-11-18,경기 광주시,37.34115587,127.3388374,203,이천,15.46,True,0.9,2.5
3680,2021-11-18,부산 부산진구,35.15103247,129.0282384,159,부산,5.16,True,2.9,5.6
3681,2021-11-18,충남 홍성군,36.61373267,126.7056966,177,홍성,5.14,True,1.6,5.5
3682,2021-11-18,강원 횡성군,37.54755902,127.9605766,212,홍천,16.69,True,0.6,2.3
3683,2021-11-18,강원 횡성군,37.53222757,127.9621325,212,홍천,18.31,True,0.6,2.3
3684,2021-11-18,울산 남구,35.54596255,129.2641497,152,울산,7.56,True,1.3,3.0
3685,2021-11-18,울산 울주군,35.57104228,129.2310132,152,울산,9.46,True,1.3,3.0
3686,2021-11-18,울산 울주군,35.55557104,129.1862956,152,울산,13.75,True,1.3,3.0
3687,2021-11-18,경기 오산시,37.18455843,127.0438704,119,수원,11.05,True,1.9,5.2
3688,2021-11-18,전북 익산시,36.03855612,126.9486886,140,군산,17.24,True,2.0,4.6
3689,2021-11-18,경기 용인시 처인구,37.33693288,127.268261,203,이천,20.75,True,0.9,2.5
3690,2021-11-18,부산 해운대구,35.17839221,129.1273673,159,부산,11.93,True,2.9,5.6
3691,2021-11-18,경기 평택시,37.04862825,126.9191641,119,수원,25.55,True,1.9,5.2
3692,2021-11-18,인천 서구,37.48859818,126.6753422,112,인천,4.61,True,3.1,5.5
3693,2021-11-18,서울 성동구,37.5584571,127.027667,108,서울,5.64,True,2.4,5.5
3694,2021-11-18,강원 춘천시,37.85749026,127.7888062,101,춘천,6.85,True,0.6,1.6
3695,2021-11-18,경남 창원시 성산구,35.24518131,128.6655197,255,북창원,2.16,True,0.7,2.4
3696,2021-11-18,경기 김포시,37.61219499,126.7193622,112,인천,17.12,True,3.1,5.5
3697,2021-11-18,인천 연수구,37.38541631,126.6754562,112,인천,11.19,True,3.1,5.5
3698,2021-11-18,충북 청주시 청원구,36.67546093,127.4636775,131,청주,4.52,True,1.0,3.0
3699,2021-11-18,경기 평택시,37.01307791,126.9701601,119,수원,28.86,True,1.9,5.2
3700,2021-11-18,충남 당진시,36.86448006,126.7023013,129,서산(농),20.96,True,2.4,6.5
3701,2021-11-18,충북 보은군,36.52829069,127.8197586,226,보은,8.89,True,0.5,2.8
3702,2021-11-18,경기 하남시,37.51724455,127.2831988,202,양평,18.91,True,0.6,1.8
3703,2021-11-18,서울 중랑구,37.5901485,127.0728561,108,서울,9.66,True,2.4,5.5
3704,2021-11-18,경북 구미시,36.1769815,128.3519678,279,구미,5.88,True,0.3,1.5
3705,2021-11-18,경북 경산시,35.81700402,128.7485793,143,대구,13.92,True,0.9,3.2
3706,2021-11-18,경기 이천시,37.26044463,127.4034445,203,이천,7.16,True,0.9,2.5
3707,2021-11-18,충남 아산시,36.92692299,127.0433499,232,천안,28.76,True,0.8,3.4
3708,2021-11-19,서울 강서구,37.53292909,126.842158,108,서울,11.71,True,1.9,3.6
3709,2021-11-19,제주특별자치도 제주시,33.50832059,126.5399283,184,제주,1.15,True,2.2,4.1
3710,2021-11-19,전남 곡성군,35.27462535,127.2861209,254,순창군,17.88,True,0.7,2.5
3711,2021-11-19,울산 남구,35.54737904,129.2640108,152,울산,7.49,True,1.2,3.0
3712,2021-11-19,인천 강화군,37.6379656,126.4933836,201,강화,8.76,True,1.9,3.7
3713,2021-11-19,경기 남양주시,37.61339713,127.1532643,108,서울,17.16,True,1.9,3.6
3714,2021-11-19,경기 남양주시,37.61339713,127.1532643,108,서울,17.16,True,1.9,3.6
3715,2021-11-19,대전 중구,36.31808594,127.3902222,133,대전,6.21,True,1.1,3.3
3716,2021-11-19,제주특별자치도 서귀포시,33.34337019,126.7035002,189,서귀포,16.78,True,1.6,2.2
3717,2021-11-19,인천 서구,37.51751141,126.6802576,112,인천,6.59,True,2.4,4.0
3718,2021-11-19,경남 남해군,34.78274917,127.8644403,295,남해,6.8,True,0.9,1.8
3719,2021-11-19,전북 부안군,35.63256942,126.5106299,243,부안,21.51,True,0.9,3.1
3720,2021-11-19,전북 부안군,35.6450122,126.4996306,243,부안,21.74,True,0.9,3.1
3721,2021-11-19,경기 이천시,37.27119515,127.5027124,203,이천,1.82,True,1.0,2.2
3722,2021-11-19,경기 화성시,37.21222176,127.0446474,119,수원,8.5,True,1.5,3.7
3723,2021-11-19,인천 연수구,37.39663666,126.6468753,112,인천,9.22,True,2.4,4.0
3724,2021-11-19,강원 강릉시,37.87320308,128.8397593,104,북강릉,7.75,True,1.3,2.9
3725,2021-11-19,서울 도봉구,37.66169486,127.0472454,108,서울,12.34,True,1.9,3.6
3726,2021-11-19,서울 강서구,37.53756756,126.8506848,108,서울,10.82,True,1.9,3.6
3727,2021-11-19,경기 가평군,37.74924658,127.420512,202,양평,29.71,True,0.4,1.5
3728,2021-11-19,충남 당진시,36.80793185,126.7305223,177,홍성,17.15,True,1.6,3.6
3729,2021-11-19,충남 당진시,36.80757077,126.7294946,177,홍성,17.09,True,1.6,3.6
3730,2021-11-19,충북 제천시,37.17874321,127.9916956,221,제천,18.08,True,1.2,3.0
3731,2021-11-20,대전 대덕구,36.44229386,127.4248821,133,대전,9.13,True,0.7,2.1
3732,2021-11-20,충남 홍성군,36.52637834,126.4886366,235,보령,22.99,True,0.8,2.9
3733,2021-11-20,전북 전주시 덕진구,35.8739111,127.0589324,146,전주,6.41,True,1.0,2.2
3734,2021-11-20,서울 서초구,37.4735788,127.0410848,108,서울,12.74,True,1.6,3.0
3735,2021-11-20,광주 광산구,35.19867957,126.6810968,172,고창,18.22,True,1.0,3.3
3736,2021-11-20,경남 창원시 성산구,35.23604365,128.6742136,255,북창원,1.06,True,0.7,2.1
3737,2021-11-20,전남 순천시,34.93886334,127.5043867,174,순천,15.28,True,0.9,4.9
3738,2021-11-20,충남 당진시,36.93783191,126.6809402,129,서산(농),24.58,True,0.8,2.3
3739,2021-11-20,전북 완주군,35.90365932,127.1608386,146,전주,8.01,True,1.0,2.2
3740,2021-11-20,경기 수원시 영통구,37.30532162,127.0483388,119,수원,6.68,True,0.9,2.8
3741,2021-11-20,충북 충주시,36.98698707,127.909348,127,충주,4.25,True,0.6,1.7
3742,2021-11-20,경북 경주시,35.83942435,129.0834083,283,경주시,10.87,True,1.3,4.1
3743,2021-11-20,충남 당진시,36.88483956,126.7506849,129,서산(농),25.83,True,0.8,2.3
3744,2021-11-20,서울 마포구,37.54398532,126.9545079,108,서울,3.21,True,1.6,3.0
3745,2021-11-20,경북 영천시,35.97012814,128.9306411,281,영천,2.04,True,0.3,1.6
3746,2021-11-20,전북 군산시,35.96925593,126.7785122,140,군산,4.29,True,0.8,3.5
3747,2021-11-20,부산 강서구,35.01307283,128.8313439,159,부산,20.91,True,1.2,3.0
3748,2021-11-20,서울 송파구,37.50407657,127.1230481,108,서울,15.76,True,1.6,3.0
3749,2021-11-20,경기 화성시,37.13581276,126.9551582,119,수원,15.41,True,0.9,2.8
3750,2021-11-20,경기 고양시 덕양구,37.61897441,126.8570986,108,서울,10.94,True,1.6,3.0
3751,2021-11-20,경기 고양시 덕양구,37.62039096,126.8599316,108,서울,10.8,True,1.6,3.0
3752,2021-11-20,서울 송파구,37.52804572,127.114826,108,서울,13.99,True,1.6,3.0
3753,2021-11-20,인천 부평구,37.48871046,126.7416691,112,인천,10.38,True,1.3,2.7
3754,2021-11-20,경기 안산시 단원구,37.31331685,126.836387,119,수원,13.94,True,0.9,2.8
3755,2021-11-20,제주특별자치도 서귀포시,33.2551556,126.5404062,189,서귀포,2.52,True,1.7,3.2
3756,2021-11-20,제주특별자치도 제주시,33.51245845,126.5055147,184,제주,2.25,True,2.6,4.5
3757,2021-11-20,제주특별자치도 제주시,33.44063739,126.7484105,184,제주,21.87,True,2.6,4.5
3758,2021-11-20,부산 해운대구,35.16797733,129.1573926,159,부산,13.4,True,1.2,3.0
3759,2021-11-20,충남 천안시 동남구,36.67251104,127.1409308,232,천안,16.82,True,0.4,1.7
3760,2021-11-20,서울 노원구,37.63686515,127.0797152,108,서울,12.4,True,1.6,3.0
3761,2021-11-20,경기 용인시 수지구,37.31262683,127.0781968,119,수원,9.36,True,0.9,2.8
3762,2021-11-20,경기 파주시,37.75765039,126.7722696,99,파주,14.27,True,0.5,2.0
3763,2021-11-20,경기 안성시,37.01986021,127.267409,232,천안,28.72,True,0.4,1.7
3764,2021-11-20,경기 여주시,37.20481749,127.6750865,203,이천,18.14,True,0.6,1.9
3765,2021-11-20,경기 여주시,37.2014292,127.68553,203,이천,19.13,True,0.6,1.9
3766,2021-11-20,경기 여주시,37.2017903,127.6871132,203,이천,19.25,True,0.6,1.9
3767,2021-11-20,경기 광주시,37.41214636,127.2905067,202,양평,19.91,True,0.5,2.4
3768,2021-11-21,서울 성북구,37.60539615,127.0456083,108,서울,7.98,True,1.9,7.9
3769,2021-11-21,경기 이천시,37.17026309,127.510659,203,이천,10.68,True,0.4,2.4
3770,2021-11-21,전남 여수시,34.50519707,127.7847604,168,여수,26.34,True,2.1,6.3
3771,2021-11-21,전남 여수시,34.52827742,127.7688447,168,여수,23.61,True,2.1,6.3
3772,2021-11-21,전남 여수시,34.66103906,127.7383719,168,여수,8.7,True,2.1,6.3
3773,2021-11-21,대전 서구,36.3300558,127.3388379,133,대전,5.53,True,0.9,2.3
3774,2021-11-21,경기 용인시 기흥구,37.30607257,127.1057777,119,수원,11.3,True,1.2,8.5
3775,2021-11-21,경기 안성시,37.00622464,127.3592894,232,천안,27.75,True,0.3,2.1
3776,2021-11-21,충남 공주시,36.64101451,127.1222113,232,천안,20.33,True,0.3,2.1
3777,2021-11-21,인천 서구,37.51198425,126.6770358,112,인천,5.97,True,2.5,10.0
3778,2021-11-21,경기 의왕시,37.39378196,126.9860924,119,수원,13.51,True,1.2,8.5
3779,2021-11-21,경기 여주시,37.20115099,127.6602825,203,이천,17.08,True,0.4,2.4
3780,2021-11-21,충남 당진시,36.95388719,126.7758195,129,서산(농),31.96,True,1.5,7.9
3781,2021-11-21,충남 천안시 동남구,36.68714808,127.1364031,232,천안,16.25,True,0.3,2.1
3782,2021-11-21,강원 속초시,38.19168603,128.5333901,90,속초,7.13,True,0.9,2.6
3783,2021-11-21,경기 안산시 단원구,37.33595183,126.7716427,119,수원,20.18,True,1.2,8.5
